,Column1,Column2,Column3
1815,@HarrisonPatch,@HarrisonPatch,Tweet
1816,@ViralpressNews,@ViralpressNews,Tweet
1817,@RealTimeHack,@RealTimeHack,Tweet
1818,@Ing_Da,@CNN,RT
1819,@instapundit,@jason_pontin,RT
1820,@bjongrk,@CNN,RT
1821,@3NovicesJapan,@3NovicesJapan,Tweet
1822,@EpiRen,@EpiRen,Tweet
1823,@updatesvisayas,@updatesvisayas,Tweet
1824,@bcn_exp,@BlBrTravel,RT
1825,@lisabari,@lisabari,Tweet
1826,@BBCWomansHour,@bbcworldservice,RT
1827,@NRInstitute,@UniGreenwich,RT
1828,@YorktownPatch,@YorktownPatch,Tweet
1829,@dlNewZealand,@dlNewZealand,Tweet
1830,@T_GC11,@T_GC11,Tweet
1831,@wyorgb,@statnews,RT
1832,@NyackPatch,@NyackPatch,Tweet
1833,@LarchmontPatch,@LarchmontPatch,Tweet
1834,@BizTravelUK,@TraveleadsUK,RT
1835,@MN_350,@ClimateReality,RT
1836,@PierreChrist_,@CNN,RT
1837,@DrRobertGlatter,@bermaninstitute,RT
1838,@EmergencyBlog,@EmergencyBlog,Tweet
1839,@THilderley,@VIralBuzzNewss,RT
1840,@finance_sumlify,@CNN,RT
1841,@MandolinJoy,@MandolinJoy,Tweet
1842,@ColumbiaMSPH,@cuepidemiology,RT
1843,@lilvasheer,@lilvasheer,Tweet
1844,@bcn_exp,@BlBrTravel,RT
1845,@pandrest,@CNN,RT
1846,@PierreChrist_,@CNN,RT
1847,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
1848,@ScarsdalePatch,@ScarsdalePatch,Tweet
1849,@ScarsdalePatch,@ScarsdalePatch,Tweet
1850,@francisdias2401,@CNN,RT
1851,@Simar512,@Simar512,Tweet
1852,@RivertownsPatch,@RivertownsPatch,Tweet
1853,@njiru_john,@CNN,RT
1854,@fratucci,@CNN,RT
1855,@mepalmeiro,@ClimateReality,RT
1856,@iloveseble,@NYC_Everyday,RT
1857,@HVPatch,@HVPatch,Tweet
1858,@fractalbears,@fractalbears,Tweet
1859,@RealTimeHack,@RealTimeHack,Tweet
1860,@PearlRiverPatch,@PearlRiverPatch,Tweet
1861,@bedkatonahpatch,@bedkatonahpatch,Tweet
1862,@HVPatch,@HVPatch,Tweet
1863,@MN_350,@ClimateReality,RT
1864,@CraigCo62,@CraigCo62,Tweet
1865,@bedkatonahpatch,@bedkatonahpatch,Tweet
1866,@jgolden08,@jgolden08,Tweet
1867,@smith_lassen,@ClimateReality,RT
1868,@ECDOH,@NSC44,RT
1869,@predictech,@CDCgov,RT
1870,@RainerKurlemann,@HelenBranswell,RT
1871,@PierreChrist_,@CNN,RT
1872,@YarnitaRdz,@ClimateReality,RT
1873,@GinaInTheBurg,@AP,RT
1874,@NRInstitute,@UniGreenwich,RT
1875,@PearlRiverPatch,@PearlRiverPatch,Tweet
1876,@ICHLibGH,@ICHLibGH,Tweet
1877,@bonelam,@CNN,RT
1878,@njiru_john,@CNN,RT
1879,@Health_UKnews,@Health_UKnews,Tweet
1880,@PearlRiverPatch,@PearlRiverPatch,Tweet
1881,@BronxvillePatch,@BronxvillePatch,Tweet
1882,@EmergencyBlog,@EmergencyBlog,Tweet
1883,@SMolloyDVM,@Westxgal,RT
1884,@smurphy2001,@frontlinepbs,RT
1885,@bcn_exp,@BlBrTravel,RT
1886,@ICHLibGH,@ICHLibGH,Tweet
1887,@edisonlsm,@CNN,RT
1888,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
1889,@veena725,@WHO,RT
1890,@edisonlsm,@CNN,RT
1891,@dh_a_heller,@WHO,RT
1892,@wyorgb,@statnews,RT
1893,@Health_UKnews,@Health_UKnews,Tweet
1894,@wyorgb,@scicurious,RT
1895,@EmergencyBlog,@EmergencyBlog,Tweet
1896,@teddavid,@teddavid,Tweet
1897,@AlokKarDowerah,@JPNadda,RT
1898,@PelhamPatch,@PelhamPatch,Tweet
1899,@3NovicesJapan,@3NovicesJapan,Tweet
1900,@_islamhussein,@CNN,RT
1901,@DrRobertGlatter,@bermaninstitute,RT
1902,@HeadsOrHeadsWeb,@CNN,RT
1903,@lillyvelez28,@nytimes,RT
1904,@UwNoah,@UwNoah,Tweet
1905,@naijakonnect,@naijakonnect,Tweet
1906,@edisonlsm,@CNN,RT
1907,@NewCityPatch,@NewCityPatch,Tweet
1908,@RainerKurlemann,@HelenBranswell,RT
1909,@wyorgb,@scicurious,RT
1910,@Victoria_Donlin,@CNN,RT
1911,@NewCityPatch,@NewCityPatch,Tweet
1912,@bonelam,@CNN,RT
1913,@RivertownsPatch,@RivertownsPatch,Tweet
1914,@lisabari,@lisabari,Tweet
1915,@HarrisonPatch,@HarrisonPatch,Tweet
1916,@RealTimeHack,@RealTimeHack,Tweet
1917,@DailyPublius,@DailyPublius,Tweet
1918,@naijakonnect,@naijakonnect,Tweet
1919,@CraigCo62,@CraigCo62,Tweet
1920,@RivertownsPatch,@RivertownsPatch,Tweet
1921,@lilvasheer,@lilvasheer,Tweet
1922,@nov_amit,@CNN,RT
1923,@dh_a_heller,@WHO,RT
1924,@MN_350,@ClimateReality,RT
1925,@PearlRiverPatch,@PearlRiverPatch,Tweet
1926,@Klovn,@Klovn,Tweet
1927,@DataAndDataViz,@jsvine,RT
1928,@UVAResearchPark,@UVAResearchPark,Tweet
1929,@UVAResearchPark,@UVAResearchPark,Tweet
1930,@PelhamPatch,@PelhamPatch,Tweet
1931,@miepsja,@miepsja,Tweet
1932,@OccuWorld,@OccuWorld,Tweet
1933,@PearlRiverPatch,@PearlRiverPatch,Tweet
1934,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
1935,@marcioapviana,@CNN,RT
1936,@be2xco,@Harvard,RT
1937,@DrRobertGlatter,@bermaninstitute,RT
1938,@onahunttoday,@onahunttoday,Tweet
1939,@fratucci,@CNN,RT
1940,@francisdias2401,@CNN,RT
1941,@lillyvelez28,@nytimes,RT
1942,@finance_sumlify,@CNN,RT
1943,@RainerKurlemann,@HelenBranswell,RT
1944,@THilderley,@VIralBuzzNewss,RT
1945,@SuruGeeta,@VaibhavHariom,RT
1946,@matatias,@CNN,RT
1947,@finance_sumlify,@CNN,RT
1948,@NyackPatch,@NyackPatch,Tweet
1949,@BAinDiplomacy,@BAinDiplomacy,Tweet
1950,@RivertownsPatch,@RivertownsPatch,Tweet
1951,@SportsDayOnline,@SportsDayOnline,Tweet
1952,@YorktownPatch,@YorktownPatch,Tweet
1953,@bedkatonahpatch,@bedkatonahpatch,Tweet
1954,@bcn_exp,@BlBrTravel,RT
1955,@veena725,@WHO,RT
1956,@BAinDiplomacy,@BAinDiplomacy,Tweet
1957,@rajubarthakur,@rajubarthakur,Tweet
1958,@callmemalig,@ajplus,RT
1959,@PearlRiverPatch,@PearlRiverPatch,Tweet
1960,@HillaryKenyon,@CNN,RT
1961,@marcioapviana,@CNN,RT
1962,@coldestwinters,@coldestwinters,Tweet
1963,@dh_a_heller,@WHO,RT
1964,@finance_sumlify,@CNN,RT
1965,@edisonlsm,@CNN,RT
1966,@wyorgb,@scicurious,RT
1967,@fratucci,@CNN,RT
1968,@RealTimeHack,@RealTimeHack,Tweet
1969,@rodolfoasar,@LuisEEcobar,RT
1970,@wyorgb,@scicurious,RT
1971,@ConversationUK,@ConversationUK,Tweet
1972,@THilderley,@VIralBuzzNewss,RT
1973,@PelhamPatch,@PelhamPatch,Tweet
1974,@TraveleadsUK,@TraveleadsUK,Tweet
1975,@Hillamadz,@CNN,RT
1976,@3NovicesJapan,@3NovicesJapan,Tweet
1977,@fodido,@CNN,RT
1978,@Simar512,@Simar512,Tweet
1979,@THilderley,@VIralBuzzNewss,RT
1980,@bjongrk,@CNN,RT
1981,@LakersGold,@CNN,RT
1982,@MN_350,@ClimateReality,RT
1983,@instapundit,@jason_pontin,RT
1984,@NewCityPatch,@NewCityPatch,Tweet
1985,@instapundit,@jason_pontin,RT
1986,@PierreChrist_,@CNN,RT
1987,@MN_350,@ClimateReality,RT
1988,@diboua,@CNN,RT
1989,@ferasanwar24,@CNN,RT
1990,@WrigleyRes,@WrigleyRes,Tweet
1991,@UwNoah,@UwNoah,Tweet
1992,@RainerKurlemann,@HelenBranswell,RT
1993,@aetiology,@HelenBranswell,RT
1994,@BAinDiplomacy,@BAinDiplomacy,Tweet
1995,@ViralpressNews,@ViralpressNews,Tweet
1996,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
1997,@dlNewZealand,@dlNewZealand,Tweet
1998,@UwNoah,@UwNoah,Tweet
1999,@mepalmeiro,@ClimateReality,RT
2000,@3NovicesJapan,@3NovicesJapan,Tweet
2001,@OccuWorld,@OccuWorld,Tweet
2002,@GinaInTheBurg,@AP,RT
2003,@BizTravelUK,@TraveleadsUK,RT
2004,@WrigleyRes,@WrigleyRes,Tweet
2005,@WrigleyRes,@WrigleyRes,Tweet
2006,@Health_UKnews,@Health_UKnews,Tweet
2007,@GinaInTheBurg,@AP,RT
2008,@jgolden08,@jgolden08,Tweet
2009,@nov_amit,@CNN,RT
2010,@Health_UKnews,@Health_UKnews,Tweet
2011,@BizTravelUK,@TraveleadsUK,RT
2012,@pandrest,@CNN,RT
2013,@finance_sumlify,@CNN,RT
2014,@tamys46,@STcom,RT
2015,@HVPatch,@HVPatch,Tweet
2016,@DrRobertGlatter,@bermaninstitute,RT
2017,@CraigCo62,@CraigCo62,Tweet
2018,@nicolewesth,@nicolewesth,Tweet
2019,@BronxvillePatch,@BronxvillePatch,Tweet
2020,@BBCWomansHour,@bbcworldservice,RT
2021,@CinderelaRS,@ClimateReality,RT
2022,@PearlRiverPatch,@PearlRiverPatch,Tweet
2023,@PearlRiverPatch,@PearlRiverPatch,Tweet
2024,@OccuWorld,@OccuWorld,Tweet
2025,@ECDOH,@NSC44,RT
2026,@RealTimeHack,@RealTimeHack,Tweet
2027,@sthi1285,@sthi1285,Tweet
2028,@mepalmeiro,@ClimateReality,RT
2029,@HeadsOrHeadsWeb,@CNN,RT
2030,@aetiology,@HelenBranswell,RT
2031,@RealTimeHack,@RealTimeHack,Tweet
2032,@Health_UKnews,@Health_UKnews,Tweet
2033,@AhmedNumen,@ClimateReality,RT
2034,@NewRoPatch,@NewRoPatch,Tweet
2035,@lilvasheer,@lilvasheer,Tweet
2036,@wyorgb,@scicurious,RT
2037,@EmergencyBlog,@EmergencyBlog,Tweet
2038,@UwNoah,@UwNoah,Tweet
2039,@Simar512,@Simar512,Tweet
2040,@DrRobertGlatter,@bermaninstitute,RT
2041,@pandrest,@CNN,RT
2042,@HarrisonPatch,@HarrisonPatch,Tweet
2043,@coldestwinters,@coldestwinters,Tweet
2044,@sthi1285,@sthi1285,Tweet
2045,@BzSnow,@nytimes,RT
2046,@HillaryKenyon,@CNN,RT
2047,@FinalFenwayFict,@FinalFenwayFict,Tweet
2048,@mepalmeiro,@ClimateReality,RT
2049,@AhmedNumen,@ClimateReality,RT
2050,@PierreChrist_,@CNN,RT
2051,@tamys46,@STcom,RT
2052,@matatias,@CNN,RT
2053,@muryi16,@muryi16,Tweet
2054,@YarnitaRdz,@ClimateReality,RT
2055,@YorktownPatch,@YorktownPatch,Tweet
2056,@be2xco,@Harvard,RT
2057,@marcioapviana,@CNN,RT
2058,@mepalmeiro,@ClimateReality,RT
2059,@miepsja,@miepsja,Tweet
2060,@RivertownsPatch,@RivertownsPatch,Tweet
2061,@updatesvisayas,@updatesvisayas,Tweet
2062,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
2063,@BBCWomansHour,@bbcworldservice,RT
2064,@QueenofBasPays,@QueenofBasPays,Tweet
2065,@NewCityPatch,@NewCityPatch,Tweet
2066,@Ing_Da,@CNN,RT
2067,@onahunttoday,@onahunttoday,Tweet
2068,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2069,@callmemalig,@ajplus,RT
2070,@fodido,@CNN,RT
2071,@fratucci,@CNN,RT
2072,@nicolewesth,@nicolewesth,Tweet
2073,@iAyKay,@iAyKay,Tweet
2074,@smurphy2001,@frontlinepbs,RT
2075,@EmergencyBlog,@EmergencyBlog,Tweet
2076,@bcn_exp,@BlBrTravel,RT
2077,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2078,@_islamhussein,@CNN,RT
2079,@iloveseble,@NYC_Everyday,RT
2080,@CraigCo62,@CraigCo62,Tweet
2081,@Hillamadz,@CNN,RT
2082,@NRInstitute,@UniGreenwich,RT
2083,@Simar512,@Simar512,Tweet
2084,@RivertownsPatch,@RivertownsPatch,Tweet
2085,@veena725,@WHO,RT
2086,@PierreChrist_,@CNN,RT
2087,@nov_amit,@CNN,RT
2088,@instapundit,@jason_pontin,RT
2089,@Hillamadz,@CNN,RT
2090,@MujibG,@MujibG,Tweet
2091,@predictech,@CDCgov,RT
2092,@GinaInTheBurg,@AP,RT
2093,@THilderley,@VIralBuzzNewss,RT
2094,@Klovn,@Klovn,Tweet
2095,@HVPatch,@HVPatch,Tweet
2096,@_Dirty_Water_,@_Dirty_Water_,Tweet
2097,@bonelam,@CNN,RT
2098,@YarnitaRdz,@ClimateReality,RT
2099,@GinaInTheBurg,@AP,RT
2100,@Hillamadz,@CNN,RT
2101,@DailyPublius,@DailyPublius,Tweet
2102,@RealTimeHack,@RealTimeHack,Tweet
2103,@BBCWomansHour,@bbcworldservice,RT
2104,@BBCWomansHour,@bbcworldservice,RT
2105,@ECDOH,@NSC44,RT
2106,@be2xco,@Harvard,RT
2107,@veena725,@WHO,RT
2108,@NewRoPatch,@NewRoPatch,Tweet
2109,@NyackPatch,@NyackPatch,Tweet
2110,@ScarsdalePatch,@ScarsdalePatch,Tweet
2111,@RealTimeHack,@RealTimeHack,Tweet
2112,@RivertownsPatch,@RivertownsPatch,Tweet
2113,@miepsja,@miepsja,Tweet
2114,@wyorgb,@sciam,RT
2115,@aetiology,@HelenBranswell,RT
2116,@_Dirty_Water_,@_Dirty_Water_,Tweet
2117,@bonelam,@CNN,RT
2118,@pandrest,@CNN,RT
2119,@NyackPatch,@NyackPatch,Tweet
2120,@EmergencyBlog,@EmergencyBlog,Tweet
2121,@_Dirty_Water_,@_Dirty_Water_,Tweet
2122,@Joey_Garikai,@CNN,RT
2123,@tamys46,@STcom,RT
2124,@RivertownsPatch,@RivertownsPatch,Tweet
2125,@lillyvelez28,@nytimes,RT
2126,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
2127,@MujibG,@MujibG,Tweet
2128,@PearlRiverPatch,@PearlRiverPatch,Tweet
2129,@PChesterPatch,@PChesterPatch,Tweet
2130,@PChesterPatch,@PChesterPatch,Tweet
2131,@njiru_john,@CNN,RT
2132,@_Dirty_Water_,@_Dirty_Water_,Tweet
2133,@nov_amit,@CNN,RT
2134,@HeadsOrHeadsWeb,@CNN,RT
2135,@NewCityPatch,@NewCityPatch,Tweet
2136,@WindsorDw,@onahunttoday,RT
2137,@iam_Qcee,@iam_Qcee,Tweet
2138,@NewCityPatch,@NewCityPatch,Tweet
2139,@sthi1285,@sthi1285,Tweet
2140,@THilderley,@VIralBuzzNewss,RT
2141,@FinalFenwayFict,@FinalFenwayFict,Tweet
2142,@mepalmeiro,@ClimateReality,RT
2143,@NyackPatch,@NyackPatch,Tweet
2144,@fratucci,@CNN,RT
2145,@NyackPatch,@NyackPatch,Tweet
2146,@DrRobertGlatter,@bermaninstitute,RT
2147,@OccuWorld,@OccuWorld,Tweet
2148,@nicolewesth,@nicolewesth,Tweet
2149,@NRInstitute,@UniGreenwich,RT
2150,@SMolloyDVM,@Westxgal,RT
2151,@lilvasheer,@lilvasheer,Tweet
2152,@iloveseble,@NYC_Everyday,RT
2153,@Bettymartinuk,@Newsweek,RT
2154,@NewCityPatch,@NewCityPatch,Tweet
2155,@GinaInTheBurg,@AP,RT
2156,@BBCWomansHour,@bbcworldservice,RT
2157,@MandolinJoy,@MandolinJoy,Tweet
2158,@nov_amit,@CNN,RT
2159,@Klovn,@Klovn,Tweet
2160,@LakersGold,@CNN,RT
2161,@AhmedNumen,@ClimateReality,RT
2162,@fodido,@CNN,RT
2163,@Ing_Da,@CNN,RT
2164,@ScarsdalePatch,@ScarsdalePatch,Tweet
2165,@_islamhussein,@CNN,RT
2166,@3NovicesJapan,@3NovicesJapan,Tweet
2167,@THilderley,@VIralBuzzNewss,RT
2168,@ScarsdalePatch,@ScarsdalePatch,Tweet
2169,@FinalFenwayFict,@FinalFenwayFict,Tweet
2170,@aetiology,@HelenBranswell,RT
2171,@BronxvillePatch,@BronxvillePatch,Tweet
2172,@ViralpressNews,@ViralpressNews,Tweet
2173,@fractalbears,@fractalbears,Tweet
2174,@bedkatonahpatch,@bedkatonahpatch,Tweet
2175,@FinalFenwayFict,@FinalFenwayFict,Tweet
2176,@andrader,@andrader,Tweet
2177,@YarnitaRdz,@ClimateReality,RT
2178,@hakeem_mahak,@kashmir_rise,RT
2179,@edisonlsm,@CNN,RT
2180,@HeadsOrHeadsWeb,@CNN,RT
2181,@_islamhussein,@CNN,RT
2182,@njiru_john,@CNN,RT
2183,@AlokKarDowerah,@JPNadda,RT
2184,@hakeem_mahak,@kashmir_rise,RT
2185,@NewRoPatch,@NewRoPatch,Tweet
2186,@EmergencyBlog,@EmergencyBlog,Tweet
2187,@ICHLibGH,@ICHLibGH,Tweet
2188,@THilderley,@VIralBuzzNewss,RT
2189,@SuruGeeta,@VaibhavHariom,RT
2190,@bjongrk,@CNN,RT
2191,@ICHLibGH,@ICHLibGH,Tweet
2192,@rodolfoasar,@LuisEEcobar,RT
2193,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2194,@AnnemarieVtW,@AnnemarieVtW,Tweet
2195,@RealTimeHack,@RealTimeHack,Tweet
2196,@PearlRiverPatch,@PearlRiverPatch,Tweet
2197,@BzSnow,@nytimes,RT
2198,@Ing_Da,@CNN,RT
2199,@PearlRiverPatch,@PearlRiverPatch,Tweet
2200,@edisonlsm,@CNN,RT
2201,@DrRobertGlatter,@bermaninstitute,RT
2202,@nicolewesth,@nicolewesth,Tweet
2203,@LarchmontPatch,@LarchmontPatch,Tweet
2204,@BronxvillePatch,@BronxvillePatch,Tweet
2205,@_islamhussein,@CNN,RT
2206,@BronxvillePatch,@BronxvillePatch,Tweet
2207,@hakeem_mahak,@kashmir_rise,RT
2208,@nov_amit,@CNN,RT
2209,@THilderley,@VIralBuzzNewss,RT
2210,@aetiology,@HelenBranswell,RT
2211,@DrRobertGlatter,@bermaninstitute,RT
2212,@PierreChrist_,@CNN,RT
2213,@EmergencyBlog,@EmergencyBlog,Tweet
2214,@SMolloyDVM,@Westxgal,RT
2215,@racketnews,@racketnews,Tweet
2216,@TarrytownsPatch,@TarrytownsPatch,Tweet
2217,@Health_UKnews,@Health_UKnews,Tweet
2218,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
2219,@AlokKarDowerah,@JPNadda,RT
2220,@Bettymartinuk,@Newsweek,RT
2221,@updatesvisayas,@updatesvisayas,Tweet
2222,@teddavid,@teddavid,Tweet
2223,@mepalmeiro,@ClimateReality,RT
2224,@Ing_Da,@CNN,RT
2225,@njiru_john,@CNN,RT
2226,@njiru_john,@CNN,RT
2227,@_islamhussein,@CNN,RT
2228,@MN_350,@ClimateReality,RT
2229,@bedkatonahpatch,@bedkatonahpatch,Tweet
2230,@NewRoPatch,@NewRoPatch,Tweet
2231,@lillyvelez28,@nytimes,RT
2232,@PearlRiverPatch,@PearlRiverPatch,Tweet
2233,@ColumbiaMSPH,@cuepidemiology,RT
2234,@HVPatch,@HVPatch,Tweet
2235,@PierreChrist_,@CNN,RT
2236,@RealTimeHack,@RealTimeHack,Tweet
2237,@PierreChrist_,@CNN,RT
2238,@DrRobertGlatter,@bermaninstitute,RT
2239,@RainerKurlemann,@HelenBranswell,RT
2240,@dh_a_heller,@WHO,RT
2241,@iamyemiyezi,@iamyemiyezi,Tweet
2242,@PelhamPatch,@PelhamPatch,Tweet
2243,@SportsDayOnline,@SportsDayOnline,Tweet
2244,@medsane,@CNN,RT
2245,@Joey_Garikai,@CNN,RT
2246,@NyackPatch,@NyackPatch,Tweet
2247,@be2xco,@Harvard,RT
2248,@UVAResearchPark,@UVAResearchPark,Tweet
2249,@naijakonnect,@naijakonnect,Tweet
2250,@wyorgb,@scicurious,RT
2251,@HVPatch,@HVPatch,Tweet
2252,@MandolinJoy,@MandolinJoy,Tweet
2253,@RealTimeHack,@RealTimeHack,Tweet
2254,@DrRobertGlatter,@bermaninstitute,RT
2255,@bonelam,@CNN,RT
2256,@HeadsOrHeadsWeb,@CNN,RT
2257,@NyackPatch,@NyackPatch,Tweet
2258,@RainerKurlemann,@HelenBranswell,RT
2259,@instapundit,@jason_pontin,RT
2260,@ScarsdalePatch,@ScarsdalePatch,Tweet
2261,@3NovicesJapan,@3NovicesJapan,Tweet
2262,@PChesterPatch,@PChesterPatch,Tweet
2263,@NyackPatch,@NyackPatch,Tweet
2264,@iloveseble,@NYC_Everyday,RT
2265,@NyackPatch,@NyackPatch,Tweet
2266,@Victoria_Donlin,@CNN,RT
2267,@jgolden08,@jgolden08,Tweet
2268,@NewCityPatch,@NewCityPatch,Tweet
2269,@BronxvillePatch,@BronxvillePatch,Tweet
2270,@bedkatonahpatch,@bedkatonahpatch,Tweet
2271,@teddavid,@teddavid,Tweet
2272,@RivertownsPatch,@RivertownsPatch,Tweet
2273,@RainerKurlemann,@HelenBranswell,RT
2274,@Ing_Da,@CNN,RT
2275,@instapundit,@jason_pontin,RT
2276,@nicolewesth,@nicolewesth,Tweet
2277,@Joey_Garikai,@CNN,RT
2278,@GinaInTheBurg,@AP,RT
2279,@RivertownsPatch,@RivertownsPatch,Tweet
2280,@bcn_exp,@BlBrTravel,RT
2281,@RainerKurlemann,@HelenBranswell,RT
2282,@bonelam,@CNN,RT
2283,@sthi1285,@sthi1285,Tweet
2284,@QueenofBasPays,@QueenofBasPays,Tweet
2285,@RivertownsPatch,@RivertownsPatch,Tweet
2286,@miepsja,@miepsja,Tweet
2287,@mepalmeiro,@ClimateReality,RT
2288,@PearlRiverPatch,@PearlRiverPatch,Tweet
2289,@TraveleadsUK,@TraveleadsUK,Tweet
2290,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2291,@NewRoPatch,@NewRoPatch,Tweet
2292,@andrader,@andrader,Tweet
2293,@aetiology,@HelenBranswell,RT
2294,@THilderley,@VIralBuzzNewss,RT
2295,@francisdias2401,@CNN,RT
2296,@bonelam,@CNN,RT
2297,@DataAndDataViz,@jsvine,RT
2298,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2299,@nicolewesth,@nicolewesth,Tweet
2300,@njiru_john,@CNN,RT
2301,@callmemalig,@ajplus,RT
2302,@Simar512,@Simar512,Tweet
2303,@Health_UKnews,@Health_UKnews,Tweet
2304,@NyackPatch,@NyackPatch,Tweet
2305,@AlokKarDowerah,@JPNadda,RT
2306,@Lajanz_cong,@Lajanz_cong,Tweet
2307,@NewRoPatch,@NewRoPatch,Tweet
2308,@PearlRiverPatch,@PearlRiverPatch,Tweet
2309,@fratucci,@CNN,RT
2310,@MN_350,@ClimateReality,RT
2311,@aetiology,@HelenBranswell,RT
2312,@Ing_Da,@CNN,RT
2313,@Bettymartinuk,@Newsweek,RT
2314,@Health_UKnews,@Health_UKnews,Tweet
2315,@ViralpressNews,@ViralpressNews,Tweet
2316,@AlokKarDowerah,@JPNadda,RT
2317,@NewCityPatch,@NewCityPatch,Tweet
2318,@smurphy2001,@frontlinepbs,RT
2319,@WrigleyRes,@WrigleyRes,Tweet
2320,@Victoria_Donlin,@CNN,RT
2321,@nicolewesth,@nicolewesth,Tweet
2322,@Hillamadz,@CNN,RT
2323,@SMolloyDVM,@Westxgal,RT
2324,@HVPatch,@HVPatch,Tweet
2325,@jcrestani,@nytimes,RT
2326,@RealTimeHack,@RealTimeHack,Tweet
2327,@NyackPatch,@NyackPatch,Tweet
2328,@edisonlsm,@CNN,RT
2329,@iamyemiyezi,@iamyemiyezi,Tweet
2330,@wyorgb,@statnews,RT
2331,@DataAndDataViz,@jsvine,RT
2332,@veena725,@WHO,RT
2333,@NyackPatch,@NyackPatch,Tweet
2334,@NewCityPatch,@NewCityPatch,Tweet
2335,@mepalmeiro,@ClimateReality,RT
2336,@HarrisonPatch,@HarrisonPatch,Tweet
2337,@PelhamPatch,@PelhamPatch,Tweet
2338,@Ing_Da,@CNN,RT
2339,@YarnitaRdz,@ClimateReality,RT
2340,@WrigleyRes,@WrigleyRes,Tweet
2341,@ActivistPost,@ActivistPost,Tweet
2342,@iamyemiyezi,@iamyemiyezi,Tweet
2343,@amancool5,@RonBanter,RT
2344,@CraigCo62,@CraigCo62,Tweet
2345,@_Dirty_Water_,@_Dirty_Water_,Tweet
2346,@aetiology,@HelenBranswell,RT
2347,@muryi16,@muryi16,Tweet
2348,@PChesterPatch,@PChesterPatch,Tweet
2349,@RivertownsPatch,@RivertownsPatch,Tweet
2350,@BBCWomansHour,@bbcworldservice,RT
2351,@PelhamPatch,@PelhamPatch,Tweet
2352,@Ing_Da,@CNN,RT
2353,@nicolewesth,@nicolewesth,Tweet
2354,@nov_amit,@CNN,RT
2355,@lisabari,@lisabari,Tweet
2356,@lillyvelez28,@nytimes,RT
2357,@NewRoPatch,@NewRoPatch,Tweet
2358,@NyackPatch,@NyackPatch,Tweet
2359,@coldestwinters,@coldestwinters,Tweet
2360,@TaraDow2,@VIralBuzzNewss,RT
2361,@rodolfoasar,@LuisEEcobar,RT
2362,@HVPatch,@HVPatch,Tweet
2363,@AlokKarDowerah,@JPNadda,RT
2364,@Hillamadz,@CNN,RT
2365,@hakeem_mahak,@kashmir_rise,RT
2366,@racketnews,@racketnews,Tweet
2367,@hakeem_mahak,@kashmir_rise,RT
2368,@mepalmeiro,@ClimateReality,RT
2369,@DrRobertGlatter,@bermaninstitute,RT
2370,@YorktownPatch,@YorktownPatch,Tweet
2371,@RivertownsPatch,@RivertownsPatch,Tweet
2372,@HVPatch,@HVPatch,Tweet
2373,@racketnews,@racketnews,Tweet
2374,@wyorgb,@scicurious,RT
2375,@dlNewZealand,@dlNewZealand,Tweet
2376,@CraigCo62,@CraigCo62,Tweet
2377,@WrigleyRes,@WrigleyRes,Tweet
2378,@HeadsOrHeadsWeb,@CNN,RT
2379,@NewCityPatch,@NewCityPatch,Tweet
2380,@PearlRiverPatch,@PearlRiverPatch,Tweet
2381,@fratucci,@CNN,RT
2382,@DailyPublius,@DailyPublius,Tweet
2383,@aetiology,@HelenBranswell,RT
2384,@nicolewesth,@nicolewesth,Tweet
2385,@_islamhussein,@CNN,RT
2386,@TraveleadsUK,@TraveleadsUK,Tweet
2387,@HVPatch,@HVPatch,Tweet
2388,@hakeem_mahak,@kashmir_rise,RT
2389,@SuruGeeta,@VaibhavHariom,RT
2390,@SuruGeeta,@VaibhavHariom,RT
2391,@AlokKarDowerah,@JPNadda,RT
2392,@lisabari,@lisabari,Tweet
2393,@RainerKurlemann,@HelenBranswell,RT
2394,@nov_amit,@CNN,RT
2395,@wyorgb,@sciam,RT
2396,@Health_UKnews,@Health_UKnews,Tweet
2397,@lilvasheer,@lilvasheer,Tweet
2398,@LarchmontPatch,@LarchmontPatch,Tweet
2399,@nicolewesth,@nicolewesth,Tweet
2400,@wyorgb,@statnews,RT
2401,@njiru_john,@CNN,RT
2402,@Health_UKnews,@Health_UKnews,Tweet
2403,@NyackPatch,@NyackPatch,Tweet
2404,@matatias,@CNN,RT
2405,@GinaInTheBurg,@AP,RT
2406,@wyorgb,@sciam,RT
2407,@ICHLibGH,@ICHLibGH,Tweet
2408,@RainerKurlemann,@HelenBranswell,RT
2409,@GinaInTheBurg,@AP,RT
2410,@coldestwinters,@coldestwinters,Tweet
2411,@NyackPatch,@NyackPatch,Tweet
